gene	acinar	beta	delta	ductal	alpha	gamma	endothelial
SNRNP70	4.11368070047618	2.73415891111309	2.73094368707135	3.82923927406942	2.87935967162773	2.89061353019807	2.98091346371674
SNRPA	2.49484858714089	1.45190768879465	1.57849719282384	1.87919860610781	1.85505673934602	1.28704759363448	1.6817983767517
SNRPA1	2.56647766118825	1.45576258880699	0.897750699608773	2.02761566291599	1.1326587947079	0.988975895953145	1.770678017201
SNRPB	5.03479994254384	3.70717644260411	3.67046734681919	5.44580306084573	5.55335303007915	3.91550409233346	6.15136664452551
SNRPB2	2.4108377796279	2.14377354311159	1.74542009370911	2.17952083826791	1.95588098631213	1.27204737571997	2.5688005546975
SNRPC	3.07567795806086	2.83148172323294	2.63228311252793	2.80626731436098	3.13800258017759	2.29117324726724	3.03464761213549
SNRPD1	3.7612058443375	2.8552548772083	3.40912721226403	3.04811650972518	3.6607486263199	1.78289518094751	2.55821487688254
SNRPD2	7.21007120409651	7.37096110066424	6.56638646067528	6.55038979643021	6.7915929461572	5.98233833212213	5.82061259117045
SNRPD3	3.04582982477499	2.38876872840441	2.28023153274936	3.45797379291538	2.48803517389911	1.82162292157045	3.76531171318661
SNRPE	3.50875967493436	2.61891018751881	2.36274514707633	2.66977152000396	2.6083262373366	2.1477444881192	2.49861302567818
SNRPF	4.86488490454317	4.0182394365517	4.04071404020154	3.95910025536251	3.79766358817388	2.68119802516968	3.77283590360369
SNRPG	4.73793408709131	4.8144302537733	4.66703399498109	4.80991077413085	5.56009141888394	3.40623754078152	5.54744813489071
SNRPN	2.01877484702698	8.06442243498606	6.97540857338487	4.56813205495518	7.37511068020357	7.90755896290296	3.29768621998996
SNTA1	0.231893727744391	0.466467248068968	0.280542127604751	0.258606050304929	0.874969288671655	0.59632085490083	0.227272787045099
SNTB2	0.535351104810112	0.270885582779726	0.220917515245579	0.798355572298475	0.322672777052476	0.122923177360817	1.22318862366094
SNU13	5.85455490461486	6.30275334371137	5.72676424417509	5.67576105563985	6.03143601416064	4.71340039664634	6.09634679248396
SNUPN	0.348592100995757	0.564153967074557	0.500755260841944	0.673034951099614	0.549104359337034	0.570608730067788	0.596298673066205
SNW1	1.65662927724575	1.81911265553172	1.53703004511104	2.09315565496603	1.75992891317523	1.5851983921584	1.77110802928263
SNX1	1.58451479643488	2.03155093814136	1.56755219327937	2.44241579313297	1.51365516139267	1.78977472221602	1.91311121164471
SNX10	1.50422338890168	1.32918119366283	1.02377128023417	1.92555880769933	0.323630565443354	0.772386384229426	0.065770945097941
SNX11	0.853901194463944	0.993117709122923	0.810497074015447	0.755068592912375	0.858032210370039	0.79474727409617	0.677414365443479
SNX12	1.57758141489494	1.65140739555195	1.39567332175256	2.10473151256206	1.72537151060382	1.28585874471305	1.54059317447442
SNX13	0.467723787583937	1.18431227022642	1.00942460441796	0.85343546730918	0.661350985214756	0.70337160521993	0.617853272756433
SNX14	0.846561683281918	1.31145061316765	1.19649589859123	1.5020172262199	0.973597725678155	1.04630324607439	0.781245228245813
SNX17	2.06444139938902	3.21538450683887	2.94764799304527	2.77250374475809	3.06372367839961	3.23157533132975	3.03773661519156
SNX18	0.465904191597159	0.472422954169787	1.15029846196452	1.52575697236414	0.471245633332441	0.644609357662026	0.670577607620953
SNX19	1.00669661665051	1.59566818221492	1.72075160558251	1.46061598665383	1.42283051373007	1.40188287319956	0.919988220169164
SNX2	0.623336475250405	1.31221315994182	1.27438925546644	1.21034820029328	1.02592721976522	1.05335541968034	1.62034858252243
SNX24	0.384825584280489	0.473289212502545	0.43441182116692	0.769413397871215	0.509488019640483	0.432759492829846	0.156759465852922
SNX25	0.200831297324587	0.448423016336112	0.397923140288918	0.52594642252757	0.36982592871438	0.252412974846531	0.516303847809843
SNX27	0.658531532821208	1.44347246282379	1.3681957380653	1.66422172547978	1.25566477710635	1.07787421601779	0.809007626836122
SNX3	2.98557785136406	3.59733707807204	2.81071802380695	3.87004089008661	2.87840360304278	2.26518840176895	3.80016225975972
SNX33	1.05433539123305	0.213819805141716	0.202391344507635	1.26210450962487	0.244649319207612	0.349103759335633	0.723043302302456
SNX4	0.857145468548706	0.736101626119651	1.13068439165629	1.28528206725046	0.895518334926458	1.16516064353767	1.00151713953611
SNX5	2.10893960496781	1.51621821277019	1.25884378076967	2.01573977363225	0.809306447499707	0.98122284809716	1.04934459933279
SNX6	1.19337701130818	1.2078110542222	1.19150917217571	1.98136230715871	0.979026579728659	1.00773192002567	1.49798073774931
SNX7	0.934305765468281	0.877129911438648	0.517227303639268	1.359265336885	0.851811350421616	0.686010972685174	0.600315488388564
SNX9	2.63776061240466	2.16329875291582	1.39301675561529	2.94589397547724	1.55170352006929	1.35933098859783	3.4424024735205
SOAT1	0.60440368875001	1.25723296848366	1.21986094168726	2.11021740269805	1.32749341882204	2.09676651344951	0.612200893744078
SOCS1	0.23385620714898	0.786386697664365	1.08158945914889	0.74512031804682	2.23082957888657	1.08061243029675	0.411949612250372
SOCS2	0.20374094552712	1.80781678500834	0.387620633078689	0.396129511571988	0.180499761143046	0.184783301945764	1.44639739170086
SOCS3	1.53136992874326	1.2041575657721	0.513288521237809	1.84046830336501	0.561944624766806	0.864025482964545	7.11911616271786
SOCS4	0.378270835452313	0.917884780561745	0.706017934532008	0.625506413994535	0.739174090175198	0.489736782876217	0.83065956814975
SOCS5	0.225305582078448	0.509177021976996	0.265114692967307	0.45536406364327	0.382045891116964	0.339475997186805	0.454423164546844
SOCS6	0.393537147809322	0.765659464807829	1.05913775071379	0.808576948771794	0.802522351947858	0.739330199875469	0.951126390891812
SOCS7	0.591897767354718	0.578946003663384	0.620176493432991	0.68423614206675	0.614630753419089	0.908221092895259	0.245812990943308
SOD1	3.63641701197432	7.04291314441634	6.10600558606916	6.09203434967374	6.35944693302793	6.16568246105612	5.70979474119614
SOD2	11.3624791155173	3.61695020624001	3.49724340952774	9.54542075415305	4.0649201828442	4.35476480513142	4.34924227525747
SOD3	0.11542578126615	1.64774274070423	0.416012598379239	2.95234411995754	0.0370643488394929	0.136525338450208	0.366112739879757
SON	3.2003289700848	4.75412837567564	5.05828191476613	4.76321649413446	4.73746336638308	4.99195177168622	4.76083445540348
SORBS2	1.67801463129811	2.1011532759678	2.0991227965806	4.18248273783526	2.1458079046264	3.34747930367552	0.722760187803537
SORBS3	0.420448640904202	1.1121028141466	0.766793472855485	1.11877118840453	1.46943893130798	1.37029600889126	0.960985707240629
SORD	3.85041923696043	0.403241182188138	0.644978216927948	1.92238720111776	1.00487499704325	0.826295710979077	0.218918355278835
SORL1	0.0451385115380246	4.85396425488053	5.01719438749893	1.18479229758871	1.00989549983017	3.36781080291052	0.167390993409941
SORT1	1.00639462876653	2.70460932953567	3.44366544653156	2.63573168124986	3.16018446610573	3.72857152026938	1.54968969496381
SOS1	0.392394817385284	0.778820211193204	0.633153521471614	1.16734231881341	0.768107021123898	0.911563256734695	1.52365861667192
SOS2	0.513339161418164	1.09728954714704	1.00992383570013	1.06934676735901	0.736101028786415	0.995984698356124	1.0993780205266
SOWAHA	0.0195039674040368	0.503771453909163	0.663765372214224	0.139792886313132	0.707785131981683	1.05860625357816	0.0899444476367343
SOWAHC	0.794149186873233	0.355983510885855	0.398440176013014	1.98677474873486	0.484042884386871	0.450460496024595	0.254957353645958
SOX12	0.195563555623704	0.471688952709472	0.523874389343364	0.329123375025604	0.671886960903992	0.736887986664151	0.417705891121558
SOX13	0.27650796763402	0.880748681672264	0.683745326076964	0.682766982057369	1.42356367334513	0.414039792568172	0.781213821119972
SOX4	6.70852593122829	1.07535854787305	1.6737344817636	8.82263434420052	0.708283746494424	2.23658309376597	7.65562537538655
SOX6	0.172451951981317	0.42416268162304	0.646752614739774	0.631410836163191	0.645782935732594	0.637600581546723	0.0296281660529596
SOX9	0.821522940392095	0.46372576555899	0.77526109068141	3.46255343166489	0.131584956997419	0.0739904545322551	0
SP1	1.03116301570672	0.612172956562866	0.668511187671415	1.56410091730131	0.571717629452856	0.880488402076571	0.890245277747106
SP100	1.91568155003896	1.14068057799703	1.32583355730928	2.97766794850953	0.747701425952938	1.6811718843228	3.37380203119036
SP2	0.536340896171571	0.486654254567282	0.531155053522286	0.734727219050028	0.481223189011288	0.756897414189909	0.498685577308494
SP3	0.692133502596639	0.920942999481835	0.794130065658587	1.13342530364049	0.734117899665156	0.925924698707631	1.24542502568019
SPAG1	0.247063854634939	0.424314083946357	0.37850346075279	0.822246289587544	0.432359013056322	0.475697920170986	0.391644685718583
SPAG16	0.210781874621841	1.57537281146411	2.22279098220832	0.637125073404054	1.08015613631688	1.3728442203975	0.158802112248676
SPAG7	2.44074469388174	1.94056691699003	1.57460881378601	3.42761915250119	2.42249784143007	1.67942478121328	2.09048768940452
SPAG9	1.97852144946032	1.55504696544126	0.952655421607102	2.68401808406123	1.01580010291955	0.912127453405717	2.63209947981438
SPAST	0.418047678021468	0.490412347829006	0.603064653209774	0.372259480877174	0.519904114157139	0.338799211446641	0.478363305607795
SPATA13	0.847835941374119	0.508416162171971	0.759039989267499	1.17861534218195	0.286215672653377	0.496718184101669	0.323876099297646
SPATA2	0.468527858355383	0.608361139284369	0.536793478780965	0.518968003525993	0.626082844088361	0.567594660092581	0.389931433933015
SPATA20	0.752152097425149	0.332049049841581	0.169993421756409	1.34283876425484	0.690255854778183	0.667536464330446	0.156206848135584
SPATA2L	0.732657438240332	0.603817719867593	0.697853946722214	0.770638329431507	1.03299053518766	0.857200266744659	0.502603152698412
SPATA7	0.174197592677855	0.49686651425364	0.608003719229786	0.176110757034523	0.441907690806404	0.655527679968932	0.0598846374788532
SPATC1L	0.981487897253013	0.881295308358221	1.04063076302732	0.722902920092383	1.17327451232858	1.04790914251556	0.740440853752568
SPATS2	0.675972595683425	1.13716858403548	0.478840532403524	0.827294596995044	0.659103081544484	1.02071538165206	1.25331239688952
SPATS2L	2.93612095788168	0.861370786728607	2.58266136656402	6.2951620348362	3.66859498690232	2.79399991807049	1.5754540890443
SPC25	0.0141795778555581	0.584157786439451	0.063099970772273	0.0202620717588354	0.672820234163113	0.774957607257695	0.0543898876984996
SPCS1	4.0792859725395	5.73625441953041	4.78420334235055	4.18540800983698	5.4140669086774	4.08221083637046	2.59147663013614
SPCS2	4.04179112087523	5.6715876028779	5.0250955044691	4.4123567629068	4.03010190184511	4.1637164826301	3.6326913781943
SPCS3	4.6280311060662	2.89427398601581	2.49622816198331	2.85369274144239	1.72157402061204	2.13207432497263	3.5940516122073
SPECC1L	1.17355772638024	1.4547676233102	1.42967851931415	1.25693430431294	1.54912383484615	1.48378852065486	1.01423075051909
SPEG	0.0834771502531604	0.812657069462645	1.06647953306362	0.183613117268931	0.753530375182923	0.683625940801287	0.0646059332885643
SPEN	1.10839570397619	1.09973181630875	0.962775041640295	1.82163328596093	1.13725327927881	1.42419932181957	1.43054062495435
SPG11	0.414054216968513	0.684494205135641	0.442449548993726	0.97850772228408	0.635725785038735	0.58923667804725	0.359825473132511
SPG21	1.73969942937512	3.01875245509596	2.46500363225083	3.30210929179329	2.76070158559633	2.55293382063979	3.67969101029263
SPG7	0.804615309108546	1.20859550118996	1.06745362316973	1.34561763320349	1.3809008921728	1.48523983465156	3.07992303718801
SPHK1	0.179516645134921	0.177533640716886	0.169134741743751	2.03065945044167	0.33816120113111	0.29490692592751	3.66337648384179
SPHK2	0.322961708711658	0.815522402896173	0.810434037990877	0.699801935222926	0.945708821781643	1.70909650279896	0.223701969175637
SPIDR	0.766104512564573	1.57555538812195	1.04412062641807	1.08212626897113	0.801249583264057	2.00854660171008	0.513273117438395
SPIN1	1.33137335936932	2.29829759777969	2.1476242722284	2.74521674610487	1.88570530436017	2.29177055405532	1.4926907404153
SPINK1	13.2878103555522	1.00378517664749	1.00773883001808	4.60528059191469	2.76174780488407	2.93484647082118	1.20411179996618
SPINT1	5.06662189865324	2.16551051159614	2.73263819356827	7.67015527381839	3.79769604900222	4.27154947189948	0.287583925832647
SPINT2	6.3684506587116	8.21719288886907	8.62005369318267	9.30313684485545	10.1678222464659	9.02109344628773	0.783131358468802
SPIRE1	0.355394753751033	1.24969771903309	0.991426980956961	0.971070804897971	0.827661581309104	1.75944335718289	0.726630804876433
SPIRE2	0.0668956685358818	0.351494275165365	0.518370847628734	0.183872873450918	0.724136272473474	1.36423089302913	0.0583629027272205
SPNS1	0.646368325883552	0.671965740511727	0.368131048118799	1.46289262710262	0.934904766050367	0.711173386817805	1.26637693325937
SPON2	0.0428669676946313	0.535984700187202	1.31946727047885	0.291241563583974	0.552318658348442	1.49147915115255	0.163814417629065
SPOP	1.57107831155442	2.22511825628553	2.03096793997072	1.9738522716787	2.00524110369727	2.40337325353582	1.9561874647437
SPOPL	0.493090666328241	0.717732474113214	0.701162252790931	0.839259331998693	0.678720526441699	0.761174473879614	0.655086118297216
SPP1	0.127910206815693	2.32453581053846	0.654055821905682	4.735624281866	0.263494527863885	0.186539784814377	0.0646297187717764
SPPL2A	1.38192998152468	1.7799727566008	1.73660396088886	2.17652702989424	1.62502918153296	2.11103054847383	1.84401233154414
SPPL2B	0.739836493717652	0.744436112040268	0.67536617203578	1.11291249795084	1.24999005461647	1.15794223165849	0.71643036864525
SPPL3	0.841812273374172	1.15395450331155	1.08752804314876	1.81421823521922	1.24441870848318	1.37939632420295	1.5649913079638
SPR	1.88717723262422	1.80295142195987	1.37709049960206	1.9291271953299	1.24913221090349	0.714210123478041	0.88810613250599
SPRED2	0.320866511924128	0.429013653559067	0.37085704955657	0.906807738545103	0.279985787147364	0.356066176943376	1.65552141710463
SPRED3	0.089566369980591	0.884846373929424	1.45799174811327	0.172804392079573	1.62128236746751	1.193877436587	0.320230849762971
SPRY2	0.206594184951848	0.318528318914251	0.215554921311957	1.07773059238661	0.283104048368245	0.47188732657936	0.637560485608651
SPRYD3	1.92625000066054	4.50461211309909	3.55351866751089	2.07551391445209	2.9618860003616	4.42555702499652	1.78110531185879
SPRYD4	0.988847127460447	1.24151945889123	0.818250281536764	0.725019514892593	1.1391086770444	0.890177230875829	0.339870668322752
SPRYD7	0.577360118616011	1.17135065025714	1.0337680534995	0.86601219542146	1.00486317099327	0.8529783297566	0.493216579941544
SPSB1	3.55261800786687	0.924430177455844	0.771262843493513	2.7667174458829	0.533140695041647	0.0990925556564194	2.98830798535039
SPSB2	0.548604339564354	0.683022589669135	0.640300946788411	0.516638601789133	0.99786268681665	0.871856454013689	0.539252440383527
SPSB3	1.89271443091384	0.897659231367678	0.91647035821485	2.4647156122036	0.844213274826072	1.09772635011424	1.68856575863008
SPTAN1	1.95919713157621	1.70143687747383	1.69380933391476	4.71865133432943	1.95741922842012	2.28961609616083	2.55726595809196
SPTB	0.0287883865272485	2.45990362064236	0.85035395952623	0.144089789300287	1.71498424295818	2.05498318114295	0.176931529419394
SPTBN1	3.99464298875544	2.21007287137929	3.31881072517035	7.46576401646262	1.91488384040767	2.52660009393189	8.1130541154804
SPTBN2	0.776939658204043	1.02608687748607	1.004958391259	0.441891905390925	0.338640877332262	1.02783712164459	0.0937119998029015
SPTBN4	0.0209044259757948	0.931148000964761	0.952649897870036	0.0565700600713979	1.10675433272544	1.50031197342795	0.0264910568740608
SPTLC2	0.81886528746868	0.629328946884657	0.767453137502298	1.40625833782227	0.445109734530442	0.314876316943084	1.32978320377573
SPTSSA	0.867055568612203	1.23615290238123	0.872452834776222	2.57634073483313	1.4089498558982	0.754429192254801	1.83239576156189
SPTSSB	0.0204198717966579	0.128862799862595	0.688710406534957	0.120421660364345	2.07464141581952	1.79878391582746	0.0297078014580416
SPTY2D1	0.859290540908467	1.03254585584568	0.855729300689449	1.10027083388468	0.751730858082396	1.10964166184412	0.626863283309651
SQLE	0.922522966456959	1.32164947515461	1.39045013240473	1.70265092166042	1.37119516561228	0.692851421152648	1.67498070254859
SQSTM1	9.73901532682244	7.49232929231034	6.80537175258716	9.40831629671109	7.08919955436108	7.37640723170777	9.54532569770953
SRA1	1.24552365864917	1.71259116312661	1.38305548561807	1.3242847130495	1.55835955167319	1.0964839122553	1.06200023498323
SRBD1	0.283502217466794	0.525983821412289	0.614869168497143	0.307740456666436	0.602281340074239	0.708968593412709	0.446546963188736
SRC	2.11402155883629	0.376856363901185	0.611079832485262	2.60895967740256	0.699893816657678	0.785176532226948	0.257385122096264
SRCIN1	0.00645552587265376	0.636412285554947	1.05445466325442	0.223107590468163	0.442689034726485	0.50578396153978	0.0264910568740608
SRD5A1	0.5595801406048	2.18719930162447	0.644424279429221	0.836778556107681	0.639551878518917	0.57925338363107	0.240110959957681
SRD5A3	1.39772666986744	0.62192758565378	0.544753700723637	1.26964078033145	0.470574617718146	0.339458025845816	0.456151080573931
SREBF1	0.954210759005626	3.49598645499828	1.90053297003849	1.80572305290008	2.53089003427506	2.30582010063006	1.23103133790382
SREBF2	2.54281147503528	1.71783455276454	1.52284262528839	2.72333429268569	2.59086931942979	2.03865782913952	1.68477931299626
SREK1	1.2571386698713	1.38504728465844	1.45680578538537	1.43856685502535	1.50210503785181	1.80767298162773	0.996936282540094
SREK1IP1	1.67270994531461	1.70217731831653	1.64535936195564	1.7491615588063	1.75009804326162	1.82567895056895	1.94082741945633
SRF	1.40445729550952	0.841275880219853	0.575358988154999	2.38952129776607	1.1353148273788	1.46352550796812	1.29340467448938
SRGAP1	0.660391290539742	0.185539877783544	0.209511451587052	1.37785522631036	0.112555285937177	0.189406615780805	0.35154181712816
SRGAP2	0.0539694269307255	0.794540761730721	0.254410906981116	0.558484917968796	0.430669512785659	0.125239688540006	1.10794612945151
SRGAP2B	0.0604671222596929	0.747455143486473	0.196702890857837	0.356399739437768	0.453230123106756	0.120707567118508	0.915160474471582
SRI	2.30192405449246	2.04608931383328	1.91992278723508	3.11006510358449	1.56548083088989	1.44178323261362	2.37437331058676
SRM	5.29911249475882	2.69193010480759	1.9919589229039	2.67248732446966	2.02040413367007	1.69851247398173	3.48085099033434
SRP14	6.71106816762035	8.11414948095958	7.87858406422756	8.60190926307157	7.68826738116184	7.74479911211992	8.90893362394808
SRP19	2.22156135054428	2.27998990513534	2.065561164824	2.13556266074757	1.92068455559734	1.48920834254622	1.95941468892494
SRP54	1.80464674089296	2.71671369648962	1.93253640312021	2.06400625706689	1.72723285252473	1.43398797548392	1.33291727963431
SRP68	1.95099255030821	2.24371930744092	1.83658560687358	1.81566200388019	1.77751037919522	1.81352943567239	1.27925586222911
SRP72	4.05253424164205	3.85303563872083	3.08010981472815	3.57036705429052	2.52552298050696	2.97123444447361	3.01819856406447
SRP9	2.96757899986694	4.07589509635579	4.22439174011823	4.29194447854312	4.11307074324539	3.82617991393609	3.49743785956132
SRPK1	2.44291793764522	0.56621666774811	0.631797252362093	1.78301258870818	0.740745273085031	0.711467115972446	0.764233933212603
SRPK2	1.00681943399303	1.25038959164993	1.01409889404159	1.64449781444797	1.50655663535642	1.07103271375415	1.16766283359359
SRPRB	1.42397072974699	0.667729962306844	0.439203499380017	0.467871231436089	0.411613523483289	0.256283387549572	0.581411544252442
SRRD	1.55651375202479	0.541880608664744	0.399313255755082	0.839855776392516	0.62831944761466	0.466297820763052	1.12469932738853
SRRM1	2.16085244841878	2.09121885311943	2.32624079377044	2.7532383270744	2.08924999684546	2.3132402948271	2.07353226374095
SRRM2	3.27821984155334	3.41874473287233	2.92009263859419	4.46183871889918	3.72029072615122	4.22125218620932	2.77211332908542
SRRT	1.40731608283426	0.800554672784	1.04357624113458	1.31539742192232	1.11044781715107	0.924871258726972	0.612133907373389
SRSF1	2.55624987108888	1.90309157623386	2.13777203767949	2.5461321820384	2.18673260790739	2.64438808556701	2.23444989311152
SRSF10	1.71066008873653	1.52260504858708	2.00309246456375	1.97777474242051	1.72749954022533	1.4148272676239	1.59657398264046
SRSF11	2.9340805942647	3.56878743059368	3.35244714519858	3.50717252503247	3.74751317683289	3.71308663213797	2.52459650366311
SRSF2	3.77777228217909	2.82821131517955	3.36519418178752	4.28517699124075	3.16838985194178	3.87373394649397	4.56052349293855
SRSF3	5.51254823693621	3.97993255944495	4.72764423045388	5.22169456701214	4.00793959309967	4.32654227484393	5.75674872910962
SRSF4	1.90347026248788	1.47529145158509	1.62431036389453	2.82482456017219	1.70633302669919	1.44081977177442	2.82195156131342
SRSF5	3.63029810828697	3.75002045009044	4.2389461061084	4.32057635979601	4.57211540053388	4.59990697906802	3.50018470922635
SRSF6	1.14068802188426	1.27872326255235	1.58051004740758	1.22334256025011	1.11674354889355	1.9450737021912	0.663817741966595
SRSF7	2.7224818774669	2.59288650693944	2.74407213490392	3.37045302876777	2.48459417216924	2.40031746025544	3.67863141946751
SRSF8	1.15221490558679	2.58561566853448	1.60210561926392	1.55261850204398	1.24787295298232	1.89573190445854	1.07351010820139
SRSF9	4.78170457439603	4.39744367770224	4.60832130842549	5.85706551808322	4.82255347473451	4.25195012248151	4.9486843223766
SS18	0.980763358014515	2.51895611602065	2.03365494274273	2.07641218850069	2.16230208542028	2.97725127016705	2.02849553323176
SS18L2	0.83275205168234	1.23331703063759	1.08229042766899	0.833129332887577	1.09706795303102	0.923166923446869	1.05044230293132
SSB	2.23630180420635	1.77422527108634	1.91889140884244	2.42190902827534	1.48844667565183	1.34606059446171	2.44541426825121
SSBP1	3.25790155784284	2.00399893889116	1.73163027430262	2.02639375676651	2.21245694965782	1.00046769589606	1.95491859808127
SSBP2	0.22031260299256	2.12951154684649	1.5366614609567	0.709827038465159	2.02875304239569	1.28369340940362	0.26193789346225
SSBP3	1.02659290764979	2.56671907795332	2.68819791772171	2.41692874878916	2.98604372453489	2.57652853695315	1.99366887147247
SSBP4	1.33586112804234	2.33595857120966	2.94687974291914	1.58242981435187	3.51982918807134	3.67359703595414	2.00375031915544
SSH1	0.594453908768784	0.898159774976527	0.658620473881568	1.44667470233323	0.98018855046708	0.50212034427095	2.66882269399016
SSH3	0.918541388332353	0.461715743661554	0.550547007549342	1.91228784262456	0.411359972463752	0.595720179605683	0.196729225094914
SSNA1	3.40241846309828	1.96644152692095	1.77080818681115	3.49472223982453	2.45998111103429	2.09194816516313	2.57853160476103
SSR1	2.67096117514568	5.04097307350114	4.81072682166748	3.59913661660704	4.56984446437306	3.66962088271973	2.24024747131543
SSR2	6.89127606436873	6.50320699633297	6.18976453658133	6.72282042328014	6.84644943112151	5.17708104593276	5.60658911284411
SSR3	6.48146236101991	5.49268453389149	4.74763903068006	5.1173090995857	3.83480785438094	3.90669311550937	2.98834724863176
SSR4	6.56858385578351	7.72761775463373	7.94293491198322	5.81708516207393	8.47762385557215	7.16800416686742	4.54081556775132
SSRP1	4.26492381610089	2.49013676996195	2.5031861765934	4.10663526855385	2.75907916520708	2.42153261500526	3.97874433218062
SST	4.43782557813047	8.29299676349054	18.0523589974157	6.77837196381973	6.58239640243194	8.76928403722007	8.42434498340009
SSTR1	0.02680936565877	0.886380367469909	2.90913753404544	0.0984158362135219	1.58362366824439	1.54676956437642	0.126945768584797
SSTR2	1.83284829820735	2.16512831149777	2.51594519064746	1.6620796871982	3.4428457531223	1.77212297252885	1.43928219291196
SSTR3	0.0176647762527006	1.73669001653969	1.42538952510549	0.0750882499109105	2.36545376563119	1.60183589264721	0.0888352096073665
SSU72	3.62278210099474	4.35174984534641	4.155141428916	3.66382260898779	4.26554764961425	4.16672592448277	3.99439448844794
SSX2IP	0.132964282679468	0.708958416121328	1.10369779572918	0.376099883157745	2.3499723020988	2.25394972553083	0.0995141031663936
ST13	5.17147195471513	6.55791647059893	5.32244551137728	5.57521425708087	5.55818786055116	5.31432106808182	4.29604723019301
ST14	3.75213333472994	3.03616995531503	2.66253657560203	7.28263116414455	3.16018875837092	3.76890011275203	0.22183506490495
ST18	0.015455865386838	1.16713886496513	1.35814976351235	0.0418728659004497	1.22006879619565	1.1503216339636	0.0623853615130009
ST20	0.205303770583927	0.711219498512871	0.707759542509731	0.69232974909697	0.854069083422449	0.641884665286152	0.293093211437736
ST3GAL1	0.749394882711819	0.50699020429196	0.624804774036573	2.67569547733333	1.01975302376325	0.157807694255182	1.86730755465965
ST3GAL2	0.272915516355824	0.58047084216715	0.660292010053278	0.633542617953341	0.524175906306489	0.410836351510482	1.00713675569957
ST3GAL5	0.104501525338396	0.549281261607034	0.404641563562858	0.52933526447463	0.428127503863898	0.408583446421384	0.0669957496638212
ST3GAL6	0.00695026548127161	0.94049437001382	0.415366908761273	0.128814661360705	0.755444241962042	0.575835533174404	1.11883662077377
ST5	0.856128057267563	1.32024822895972	1.15421193384785	2.09023450137742	0.944046833250736	2.14863583254615	0.46475796719642
ST6GALNAC4	2.01676442582968	1.03140772270694	1.25499013920142	1.52484708759663	0.775742338793738	0.808784051501953	1.39642533240926
ST6GALNAC6	1.14219582727894	1.15177880695729	0.7574986871944	1.38741115807022	1.24362075489279	1.1691363648968	1.15294400391696
ST7	0.78545170811332	0.573700229931356	0.491576802735955	0.433301944892802	1.3302996349873	0.957546683200639	0.418374362893724
ST8SIA3	0.0059868803871309	2.18720664500422	1.70838693455537	0.170179096855407	1.64364325839295	2.15759251283554	0.126773130955621
STAG1	0.697556634726405	0.583201780897824	0.496195512781885	0.614169952015339	0.536359076069169	0.510412707142165	0.972949532107008
STAG2	1.59060419710945	2.09202158557228	2.14898038333348	2.40718906943519	1.78114869947145	1.62310824636917	2.31378198470396
STAG3L4	0.178382466584075	0.586208023275503	0.37539434360281	0.337235055624758	0.373575196858798	0.187943977177208	0.200666696787674
STAM	0.909115273439924	0.557629522334654	0.506889089083019	0.685019576663746	0.509617659924567	0.56413938639339	0.464041989648641
STAM2	0.816463191677601	0.835546435516761	0.605998445005586	0.955192020606173	0.527707639353901	0.542024913777148	0.499050473430894
STAMBP	1.37285720373531	0.944383126071846	0.714002101820676	1.54251467730818	0.71363476564416	0.868721312821315	0.66710583285001
STAP2	0.421843749005865	0.30043642083544	0.304428970419105	1.09624131282629	0.49937461839572	0.157699565977367	0.230465470840649
STARD10	3.06634392268471	3.45306108345236	3.31416786181113	4.29181904773946	3.94814565056729	4.55206208482757	1.43240755098609
STARD13	0.126219781695149	0.300106764450431	0.408807652210299	0.434012717136883	0.592871766799838	0.523938397565436	0.496262003563157
STARD3	1.33792271133509	1.03946444993794	0.775293614914867	1.41677089490651	1.82459614316513	1.85294156616787	1.61536751407082
STARD3NL	0.911600381466438	1.7836831793255	1.81262767090375	1.20980901700797	1.61101301096101	1.82005216790168	1.6387054079804
STARD4	0.280257550406376	0.789990737514805	0.636654396348709	0.721395877059699	0.73653322331912	0.433546480786162	1.20149852360591
STARD7	2.15458922113445	2.32866450394483	2.34141774548421	2.90819880212959	2.20406136238651	2.11935655649985	2.185621278273
STAT1	1.20407624342151	1.81916442865329	1.16561938187236	2.28075438798834	1.96792675730347	1.93996469651104	0.707748374011657
STAT2	1.06403622667038	1.14238389600785	0.932067308357539	1.38689512071177	1.01744569788953	1.24343104850635	0.992570012160619
STAT3	2.31337188252666	2.92599607826893	2.34649792500468	2.70022215232191	2.17638420072361	2.11553489918393	2.60434256728362
STAT5A	1.31635931436472	0.521704213714033	0.449342588961751	0.475969911152836	0.680765485702805	0.407419162349246	1.20231257584295
STAT5B	1.38147928169498	1.67994651737627	1.15974678027122	1.01652173208296	1.57297993161654	1.52032627882541	1.2436582216681
STAT6	1.95243348936341	0.778966414920606	1.00439439118568	3.50461127902482	1.21995165137652	1.49380566356441	0.937716659515528
STAU1	4.32162712050829	2.34632824710697	1.68680449840049	4.80491811817763	2.55142508556809	1.9764750933838	2.88502968399075
STAU2	0.323013807567093	0.870434085094262	1.14237817801861	0.814474552720188	0.593251831627266	1.03789035343744	0.524067389016477
STC1	0.09339885698754	0.057116042789342	0.0381994186695428	1.54398697496245	0.024373546154148	0.0314558942027988	9.38460039504136
