gene	alpha	beta	delta	PP
LOC101927541	0.128300263837406	0.171622460545289	0.0124608329843637	0.174702593857232
LOC101927545	0.0779783968700984	0.0710474160494901	0.0119384984083512	0.106058496772984
LOC101927547	0.0550443429533122	0.0389156162858612	0.0422381029338659	0.0228608660562927
LOC101927554	0.010884257123788	0.00993701121662082	0.004395368200239	0.0175626156139055
LOC101927556	0.527073505542393	0.75285716912697	0.868894435071066	0.605391883413729
LOC101927560	0.124673539798582	0.153368815436712	0.0315199418048087	0.0952069666335654
LOC101927562	0.15972667164561	0.0690946010272993	0.0646054746861806	0.124729840505945
LOC101927563	0.0548744444665942	0.00712944549329477	0.032137578105834	0.065480253377224
LOC101927568	0.0202878607928303	0.024531869703689	0.00357093736619344	0.0223362731349382
LOC101927571	0.00545027186118482	0.0121121761516293	0.11385805320778	0.0260728035975935
LOC101927572	0.0732268694022868	0.087592977855925	0.110258347638481	0.153902025746496
LOC101927575	0.00371116204197749	0.00770491883301266	0.00521623848323133	0.0374133575322047
LOC101927580	0.00170851511691317	0.00166966036010889	0.00191877459882645	0.00378414258889137
LOC101927587	0.474028978104145	0.623605054151388	0.171242019036105	0.382295789823319
LOC101927588	0.0562637552156449	0.107427925081994	0.0851175585555329	0.0660097251955612
LOC101927589	0.26959655164461	0.238009422889367	0.284212494445723	0.24619411289754
LOC101927592	0.283004123415264	0.00880802133244242	0.018754075633532	0.036309955444072
LOC101927595	0.291194461155941	0.548938193880467	0.266419507105824	0.432872878189956
LOC101927597	0.28077002800259	0.357614241890396	0.330756081602187	0.511931802602917
LOC101927598	0.006537851216196	0.00464160192199287	0.00198111924460003	0.00565306585130734
LOC101927599	0.154935681196395	0.14645661067624	0.135580505121027	0.21346275433107
LOC101927601	0.122186029280419	0.109515752011205	0.298065063894779	0.106820554108466
LOC101927607	0.00665789925316376	0.00167982373479754	0.000352257352793472	0.00436857773240993
LOC101927611	0.0244037553256736	0.00972619110689466	0.00531182133227236	0.00614003240180011
LOC101927612	0.212517444239264	0.201969408555338	0.162178920430808	0.282353205266716
LOC101927622	1.54984421567979	2.38637841847538	1.57171466194954	1.69907112700097
LOC101927623	0.0191256836799947	0.028697866026973	0.0481386823987267	0.0144099594812717
LOC101927626	0.224913540387724	0.115969675105163	0.116428487889392	0.025979617987867
LOC101927631	0.0540128220943916	0.0299044972059993	0.053098494019023	0.0857466249747517
LOC101927632	0.112103272134911	0.108052250701041	1.05315683371142	0.0761070516444737
LOC101927636	0.0783027795045485	0.0813660911536122	0.0666890032756375	0.334396364999093
LOC101927639	0.204850571874234	0.199758384604013	0.300925208606452	0.796425188139441
LOC101927640	0.00129500187034619	0.00131405426706443	0.00337694103714882	0.00043154577093053
LOC101927641	0.0190812996666664	0.0116944058158897	0.00413359649247176	0.0265349844403796
LOC101927651	0.144864822552449	0.292418257359936	0.416650182975951	0.189405145184813
LOC101927655	0.223661504829817	0.206088630213344	0.300781054943912	0.152464617561574
LOC101927658	0.480561836630646	0.565583518725979	0.739803945322855	0.354328728248504
LOC101927661	0.0126733635152964	0.0323566449927194	0.0459331262322814	0.0265265723118896
LOC101927663	0.0972218298337876	0.175861371136663	0.161136985982625	0.0339217991463995
LOC101927667	0.568252122096817	0.515369242814968	0.432676722578737	0.408603421079329
LOC101927668	0.282762413953587	0.40094087464067	0.404476026344917	0.24311643445796
LOC101927670	0.074824379651136	0.0298772980388117	0.0068255890270139	0.0679859809305262
LOC101927674	0.0346306887580243	0.0254658718060104	0.00619902008582268	0.0713328303744525
LOC101927676	0.00690876117445714	0.00332368831455199	0.00113877741366613	0.00148686209661848
LOC101927678	0.00966361044663269	0.0116192301633496	0.0180067798794142	0.0197537897575886
LOC101927679	0.0384295389231402	0.0582412989171719	0.0382655752082456	0.0402662856457186
LOC101927682	0.0666547201055203	0.132188984400968	0.00665272109097059	0.035663887330967
LOC101927685	0.371124111128572	0.290603948135712	0.148473086245244	0.128457838407297
LOC101927686	0.0262846927471226	0.0157182317405178	0.0121328225573412	0.0476073938027027
LOC101927688	0.0139861395720788	0.0252289917915535	0.00324527756471533	0.0334296088892757
LOC101927692	0.13727053002681	0.122592026465338	0.147466826382279	0.0732858817370187
LOC101927695	0.00987092569661	0.0221168021565243	0.00409482394174368	0.0114996600579767
LOC101927697	0.00426809669778037	0.00455006561693357	0.00321748445537843	0.00718104048128159
LOC101927698	0.0234541629751542	0.00389461780872417	0.0511302622257613	0.00146267999922976
LOC101927699	0.162593450131411	0.134650405638197	0.155048605338565	0.0660782146072725
LOC101927705	0.0537958919299279	0.0176876696538659	0.253418928898992	0.131819033848793
LOC101927706	0.0963031288462191	0.045867612192403	0.014603944056457	0.121446696523439
LOC101927707	1.01537687862472	1.15236446673619	0.653589497072981	1.76387914547755
LOC101927708	0.166007174701652	0.129082892425516	0.216533677470418	0.14210501117936
LOC101927714	0.12442237599506	0.106893736771903	0.185273742438883	0.170871950423853
LOC101927717	0.0125130453367924	0.0119976186341508	0.00258084198633717	0.00708769233258642
LOC101927720	0.212745928276706	0.229438350992748	0.283815648310562	0.0816522136056628
LOC101927724	0.519278940306815	0.523965872394751	0.473971575235792	0.380841876303864
LOC101927728	0.0198979083507752	0.0142217826507689	0.0152250150533341	0.0185843919920008
LOC101927730	0.286728904320014	0.0385748313566143	0.0675548678160638	0.564708902262508
LOC101927733	0.0183302832379437	0.0282722486887384	0.0327353648608407	0.0354305884448206
LOC101927734	0.053770446607111	0.30575521192207	0.220919085603052	0.0806451309239395
LOC101927741	0.0106838802380402	0.011592306330644	0.00635246105074778	0.00214175028288452
LOC101927746	0.184833187002815	0.245883101567747	0.0878070138063545	0.107326145164796
LOC101927747	0.159961201453332	0.191087330869069	0.223081171139495	0.137513157257888
LOC101927752	0.364069714571177	0.3746348449055	0.547115078931755	0.344602203497565
LOC101927753	0.147154251757804	0.0878611908166932	0.310455823190341	0.47806675083644
LOC101927755	0.0290560440131871	0.0472725159787168	0.140237979972985	0.04066728500146
LOC101927756	0.0480989056350609	0.0824828356491614	0.0718967237573458	0.0899809314768023
LOC101927758	0.31589621199656	0.204638624335214	0.110853092833778	0.332799139732477
LOC101927761	0.362815017475042	0.388053469336644	0.482827396409354	0.25590167240495
LOC101927762	0.0610507337426314	0.0449313210959085	0.00559134983518113	0.0229181974678685
LOC101927764	0.0304215143109786	0.0449274930122967	0.0201014385929781	0.0326274195340971
LOC101927765	0.490519248042237	0.732621115370721	0.284655520180885	0.338232714609751
LOC101927766	0.0062125782286155	0.00688122146482661	0.00376983521272216	0.00334765199188131
LOC101927770	0.107302544285292	0.00658852620355657	0.0263816115995347	0.108652041664292
LOC101927773	0.0344320963267278	0.00742621400411916	0.0229850147729808	0.0357559421711992
LOC101927778	0.186963070026599	0.176073428714387	0.22286369834824	0.550614184306531
LOC101927783	0.181014272079116	0.257096106728402	0.211860231542633	0.34993217549797
LOC101927789	1.27913836540839	0.643471185095859	0.633558715708956	0.890603560462627
LOC101927791	0.0405243189067204	0.0266856412229304	0.0605029089191228	0.0160628787404716
LOC101927795	0.0155936231497109	0.0189497683650107	0.00692102301869783	0.00548511554266646
LOC101927797	0.00194315432809626	0.0034693385984285	0.00133513633739211	0.00186507873947915
LOC101927811	0.256376124363648	0.0779190878904418	0.18608540633227	0.180302496350118
LOC101927814	0.023783419700533	0.0132009592070565	0.0049678645284748	0.00418064259483607
LOC101927818	0.0180472129832648	0.0123116781379526	0.0317146664715171	0.0225311373131814
LOC101927819	0.0752792738554833	0.105266491643891	0.136945299537252	0.209207951309647
LOC101927826	0.397461363597683	0.186982701607264	0.830287901989914	0.458430332818595
LOC101927827	0.103342866084492	0.111101530752641	0.0723416162139463	0.239032294782674
LOC101927830	0.216158230299716	0.234058787364786	0.288903857596812	0.272926274717606
LOC101927837	0.177729857861119	0.138461455297547	0.149972641857046	0.277329345512104
LOC101927841	0.0349694882524821	0.0486814728059036	0.0496645531045942	0.0070988908073295
LOC101927843	0.0017302646166252	0.0338206822041274	0.00298631376464139	0.0066117733555187
LOC101927849	0.00659451844769258	0.0106365451607196	0.000534196984648935	0.0024201651158624
LOC101927854	0.00593865885680465	0.00405636586175374	0.00929290278781957	0.00314354140706892
LOC101927863	0.126233591934488	0.134154415473087	0.180414909743682	0.279072766731186
LOC101927870	0.00369897927095456	0.00303960334457628	0.00268736600545548	0.00926066838895121
LOC101927872	0.00456024956358573	0.00592248381040033	0.000873976979041516	0.00223880946651084
LOC101927873	0.0130939168547721	0.026476944503362	0.000648833894952342	0.00335327506267598
LOC101927874	0.00762094907187978	0.00622410124777313	0.00108993862604305	0.001125352377018
LOC101927877	0.0137534183436913	0.0221403911598654	0.00632912031487326	0.00718503535407787
LOC101927884	0.0208869136099024	0.0137987059010883	0.017969106486065	0.0052513191291948
LOC101927891	0.011523162039981	0.010366972916154	0.0048636525681222	0.0323351777771275
LOC101927895	0.31006353836675	0.283232470123558	0.191694326367847	0.286550910674314
LOC101927902	0.0666989784383411	0.0404376765301732	0.0191322860894568	0.0340317965334949
LOC101927903	1.01877896009216	1.15353973735921	1.92290430945281	1.2632661280139
LOC101927921	0.00447561669150607	0.00263268547996603	0.00354937941379986	0.00472016432205519
LOC101927929	0.223672555048118	0.240776358371632	0.00926674659459099	0.163976060350694
LOC101927930	0.0994374327176355	0.100003532952031	0.0328679731495827	0.038137909414041
LOC101927938	0.0687162061990172	0.0543420635403556	0.130648212899298	0.169658436137803
LOC101927939	0.122474550265847	0.121884746008885	0.241023318574776	0.184738124172012
LOC101927941	0.143659098632224	0.111325882125181	0.080865514420148	0.0525203727093844
LOC101927947	0.0108279250546674	0.00614161347175508	0.119552306070378	0.0530330520345007
LOC101927951	0.177651966743374	0.0750423294908587	0.133234410946898	0.132868797568304
LOC101927960	0.00794899565762524	0.199135527699487	0.914796754037583	0.0377860041452969
LOC101927965	0.00732198008968997	0.00105361982464883	0.00548062488685027	0.0791664119008108
LOC101927966	0.12872378152058	0.0809804638583172	0.316638834303967	0.0566846853862204
LOC101927967	0.0485177545754941	0.0110427071676617	0.0021314278744852	0.0448914414246049
LOC101927970	0.140856776139761	0.247639022560253	0.122255885386785	0.291861401702825
LOC101927973	0.0149932746222155	0.0524458086887884	0.00468593746537413	0.0163479761339429
LOC101927974	0.175948271385484	0.25466715400014	0.304119400642065	0.259704503304893
LOC101927977	0.106409138414288	0.104623051338379	0.138258457256471	0.0838434620359998
LOC101927978	0.266623920551432	0.496721403885077	0.349922610994665	0.322842452652756
LOC101927988	0.00660345073685123	0.00925737160572296	0.0204037800369071	0.00797362289835064
LOC101927991	0.0033671322551073	0.12797450974525	0.565430682348637	0.00201780385801366
LOC101927998	0.00414543949216289	0.0104660544789348	0.0502638420759087	0.0117568559139978
LOC101927999	0.148735322090874	0.188751658126613	0.224792847024615	0.170272591728543
LOC101928000	0.216838927338241	0.29572518751525	0.383811660161412	0.193427609267772
LOC101928001	0.0368669060351471	0.0667564328739792	0.00925815774611624	0.0217627310315048
LOC101928002	0.0317507208595234	0.0292435951112193	0.0577908377242221	0.0307634372946347
LOC101928003	0.052576185679142	0.0422478307833475	0.150927475184193	0.0826732697285845
LOC101928005	0.10987946928183	0.0567351351451388	0.00726831957670154	0.128045122560034
LOC101928012	0.0121231757397037	0.00958848511778207	0.00405283088922319	0.0124183598112274
LOC101928016	0.0459204361361052	0.0644447612249256	0.0868956649467446	0.0306291747128532
LOC101928020	0.0165149736880837	0.0187701407253501	0.00734678194819919	0.0655890565401273
LOC101928021	0.0204366910997034	0.0258236787995599	0.00963380570306155	0.0350319299640022
LOC101928022	0.44711081861218	0.0474665378406241	0.00424518735935121	0.0405743337309822
LOC101928028	0.151798813303489	0.242303000010472	0.0858035307038113	0.171520097090409
LOC101928029	0.275778365458052	0.0850058744856284	0.347347086865736	0.147068205592535
LOC101928032	0.0493102212056943	0.0182103396229132	0.041537599608004	0.0370671096846826
LOC101928035	0.0372250062625858	0.0581903726666071	0.0018264928742674	0.00285391027127605
LOC101928041	0.0907133945167436	0.089803612633822	0.150310325788594	0.176471214523153
LOC101928045	0.0197146091534445	0.0156546536898316	0.017433877806048	0.0240859286717269
LOC101928046	0.0157029310960061	0.01046824908738	0.00680939865861747	0.0375581598099872
LOC101928050	1.38944248441185	1.40619672701691	1.3795049414545	1.82793813225421
LOC101928053	0.103167494983107	0.0260403925054254	0.323878783487282	0.0958776586599142
LOC101928055	0.0393886086749169	0.0241135134783633	0.0186457290126566	0.0156677925298698
LOC101928056	0.157953260246192	0.200626778849912	0.00176277893054974	0.201772236952671
LOC101928059	0.200071283636741	0.190763135434583	0.0705272377518989	0.292885991767321
LOC101928060	0.0132787116309529	0.0269769518835806	0.0112418503600286	0.0333223118527656
LOC101928061	0.182271247723662	0.239490960467282	0.151855231445019	0.245720324194028
LOC101928066	0.0678987028543766	0.0577978009282726	0.0986939389892511	0.278334598921689
LOC101928070	0.0750204410984509	0.0535228955565627	0.0705647797369362	0.132958228462866
LOC101928072	0.0855107048212728	0.21246852497259	0.212374108134328	0.140933141252894
LOC101928075	0.0162253166111472	0.00723097139197315	0.0190025883257616	0.00838203789824463
LOC101928076	0.17703627450297	0.182012638006552	0.132854727304333	0.258127313459741
LOC101928079	0.127898215749279	0.00936128014904714	0.0888214857069577	0.157669405787865
LOC101928086	0.586191252513562	0.636632043365488	0.953938527180029	0.830140002669158
LOC101928092	0.106738972149039	0.0641541570696797	0.081761223430725	0.0802566323119152
LOC101928094	0.098384915922483	0.0804599795732779	0.24106420661331	0.106791058785909
LOC101928096	0.106099155249179	0.262976426845887	0.165055540916716	0.181327766648774
LOC101928100	0.0243693561358743	0.00686008070584142	0.0226841766669076	0.0727791066100394
LOC101928101	0.185219438301879	0.128241064838276	0.233480782912334	0.264133844870199
LOC101928103	0.0280269336293681	0.00388811244957296	0.0303742341566233	0.0484223124126526
LOC101928104	0.0906655214417399	0.0242694829856373	0.0529233010901303	0.0321493358927914
LOC101928109	0.0761615502518955	0.112037115191742	0.072799971192629	0.0760961419950505
LOC101928113	0.108246169362081	0.239444093096776	0.157005028833949	0.250233482166858
LOC101928114	0.0188973404149852	0.00251836567989635	0.0095547562897892	0.0105639838169614
LOC101928117	0.00875271850811164	0.00629615932611704	0.00845336198331451	0.00551037565099299
LOC101928118	0.0178283417048452	0.00432818656640274	0.0155317554672636	0.0135045692031195
LOC101928120	0.33996193187325	0.362298149550825	0.282087842853017	0.404940148211198
LOC101928122	0.00359665569105214	0.00254062426707927	0.00370021182003572	0.00282523059160012
LOC101928133	0.110598850620166	0.127736089202179	0.221454059064548	0.252032819168002
LOC101928135	0.0020653444074204	0.00173117486272476	0.00168514877515241	0.00323205861372351
LOC101928137	0.0178010428112309	0.00434546530128094	0.00655176197536392	0.00296872830391257
LOC101928142	0.00346477961126124	0.00118511665565061	0.0048612123738167	0.145032681817831
LOC101928148	0.142585448456783	0.110520416357298	0.117119838775939	0.156359192956115
LOC101928149	0.512050016278074	0.57457106513222	0.640932115665679	0.926630051125983
LOC101928150	0.00433191905995727	0.00680650014109167	0.00284739448131985	0.0130921253289138
LOC101928153	0.13507306826697	0.0882041643757351	0.099820365562621	0.139505756639112
LOC101928165	0.0967037127650959	0.0207522708026769	0.0207593834006551	0.076717342801484
LOC101928170	0.58774555388451	0.7819446809877	0.602161042485265	0.667281759991512
LOC101928173	0.00205655306517047	0.00686094553036897	0.00349989305657166	0.00858277026918403
LOC101928174	0.0842323336532295	0.21514328041313	0.282238388013735	0.174660932817363
LOC101928180	0.0585508694174913	0.0194792841883285	0.0056323938025076	0.00834014904080426
LOC101928181	0.0892557302821822	0.100418990187174	0.21507257054302	0.113652406492816
LOC101928189	0.136386560699497	0.111189407890073	0.13008234056716	0.12468456620688
LOC101928195	0.468225514977458	0.572854284916308	0.433947084184182	0.446159588580043
LOC101928217	0.492174271511062	0.448732611858849	0.443931504052625	0.484720032297237
LOC101928218	0.196754632889148	0.192891705022349	0.36664594646305	0.188305141322077
LOC101928223	0.106794314272572	0.234506607836788	0.307758975300935	0.00662163420177457
LOC101928230	0.117775795897433	0.0687887408235137	0	0.231872247562279
LOC101928233	0.00820938313400614	0.00347207630853083	0.00606742794679912	0.0209452327585372
LOC101928241	0.00219101274267992	0.00226588611814994	0.00127202338363394	0.00401420199135288
LOC101928243	0.0400897960708118	0.0856207488328395	0.016368563549124	0.00802245512344793
LOC101928246	0.0908997405849964	0.0667901266901155	0.104122393963255	0.121934371655585
LOC101928247	0.417718667551391	0.437419341769819	0.225765924863649	0.258155316236685
LOC101928263	0.0214903221682834	0.0187140968423734	0.0745825989086599	0.00454423011316406
LOC101928272	0.00237619600048453	0.00367312002249931	0.00673845343840134	0.00193043486440579
LOC101928273	0.00425894466642141	0.00372544330265928	0.00476684437045878	0.0138954139604611
LOC101928274	0.0438249288683649	0.0651915656455003	0.040280416633424	0.0205253932300154
LOC101928279	0.061212781663995	0.0632147808337655	0.0885579963326451	0.0886119608962799
LOC101928280	0.00259531474260596	0.00209689667570989	0.00241313416534409	0.0069911242014865
LOC101928283	0.0113996409784224	0.00792696834967865	0.00246417377586783	0.0325106700113129
LOC101928287	0.0361656087991184	0.0627223116896994	0.0953782320065626	0.0678175028471973
LOC101928290	0.0143316502642096	0.0264281718827992	0.01305728487641	0.0663565413640927
LOC101928291	0.141268165589686	0.230387579213645	0.386261240350958	0.149466757873985
LOC101928293	1.77167540997268	2.80423604227947	1.96738553965942	1.64894748240034
LOC101928295	0.0183489228224068	0.0171232304679128	0.00666152354484741	0.00852225325961936
LOC101928299	0.0491286364291916	0.0321406020273562	0.11716583761318	0.010059894503036
LOC101928300	0.0152822691509306	0.0366054525257512	0.00128470630250628	0.0172832182876924
LOC101928302	0.0576043872500136	0.0561194708530656	0.0602184363811824	0.116184673603114
LOC101928303	0.254365489744782	0.340673051606667	0.37039855414744	0.20838515788799
LOC101928306	0.00633391582986463	0.0063102593980798	0.00472962099516246	0.0107046732519816
LOC101928308	0.110781326346375	0.110717469442652	0.175648104338969	0.132732880141725
LOC101928315	0.336948715016417	0.40527081158115	0.113673863848848	0.368597985724718
LOC101928319	0.458098106715592	0.398587106713678	0.436614717177914	0.728567408660733
LOC101928322	0.00281577797792994	0.00913184180721305	0.0014648405541259	0.00250148636593504
LOC101928323	0.133653298566916	0.132821380190478	0.0636838080953772	0.159862891388239
LOC101928331	0.00955333318772475	0.00431588921518917	0.0021787768322041	0.00397955518468215
LOC101928334	0.00947585246857332	0.0198128193934767	0.0105171899474284	0.0396277783842891
LOC101928335	0.0465152245326733	0.063100229570428	0.0354419062612893	0.0292006007605712
LOC101928337	0.0284963398414638	0.0427072187795443	0.00193699430492489	0.104796518407992
LOC101928344	0.0539261540011982	0.0763608323561965	0.0488731084206974	0.0637001629836483
LOC101928346	0.11963694744833	0.111130870622149	0.319244221547974	0.0827187308307575
LOC101928349	0.522779420420964	0.51546407979308	0.174382034166039	0.165879040377509
LOC101928366	0.0251982676993318	0.0191333869519593	0.0142126168085383	0.0692924024508722
LOC101928369	0.0410277239275642	0.0384351667942201	0.0138475351890766	0.0204080142272814
LOC101928371	0.0159825065069787	0.0214000136292643	0.0200814881795223	0.00979296476393461
LOC101928372	0.00976100747271004	0.0109218378857858	0.159639281872333	0.0190234987188833
LOC101928376	0.00924355570445419	0.00454252223524293	0.0692300865996955	0.0138348688966441
LOC101928379	0.112100440638775	0.161861721623728	0.0973441615956968	0.059429161193722
LOC101928381	0.0695280498597783	0.0545749732029503	0.0700541414975992	0.0384012226939083
LOC101928382	0.0554549543385395	0.0361694931554601	0.0742341278867551	0.112742918763793
LOC101928383	0.332304228632077	0.201659217591785	0.0884049865213252	0.103661555323404
LOC101928387	0.0722243197489301	0.171581130786861	0.00319354410959992	0.223638383230186
LOC101928391	0.0232105754273589	0.0246584834642148	0.00591649637145437	0.119820285497508
LOC101928394	0.00591611346217607	0.00295429807952806	0.000449962554697411	0.00745328154499855
LOC101928402	0.678892209051388	0.675500324893306	1.20152859380229	2.09856432257834
LOC101928403	0.26205519828533	0.314752120204537	0.185720228403941	0.127344247861344
LOC101928414	0.0271744377712872	0.0380026812528154	0.114813859981709	0.0184407727960432
LOC101928415	0.0507091927346915	0.00473443930939613	0.0206920196369422	0.069036526309508
LOC101928423	0.0988028538457152	0.0993877331706232	0.057457334440991	0.11718463799515
LOC101928431	0.0119758459935459	0.00646660879111063	0.0344730451925343	0.0286335421019278
LOC101928434	0.114362791761649	0.149103226852136	0.0894832665222941	0.0807846265888177
LOC101928437	0.00312568499935743	0.00217593479435155	0.00144592586823179	0.00415458169754736
LOC101928438	0.319229903301356	0.194094811593003	0.185257448839926	0.269805380615009
LOC101928445	0.0405872714865452	0.0484997441961898	0.0899136910153607	0.107529254253593
LOC101928449	0.0149244120873237	0.00613039895369762	0.0102410502270985	0.00112614026203913
LOC101928451	0.270635324397354	0.265280541609369	0.119507095134148	0.324001346348239
LOC101928454	0.428607304564152	0.622122923458682	0.404212590896847	0.462522518962415
LOC101928457	0.00096800104355131	0.00182483308282869	0.000843191658151308	0.00517182179745698
LOC101928458	0.00204511238397546	0.00151335760725269	0.000934043063618113	0.00370624431861167
LOC101928460	0.00540721352712395	0.00561173362585504	0.00376201045578348	0.00467550683163342
LOC101928461	0.035941201965102	0.0381856688491015	0.0325155792500233	0.0221829812367112
LOC101928464	0.247266908524775	0.217280938918551	0.207775075903148	0.214393380697852
LOC101928466	0.130043048694555	0.613296253737889	0.283739178352979	0.175656250745959
LOC101928469	0.00871562278197574	0.0348326698794132	0.00470074277430677	0.0197125073814207
LOC101928470	0.533190639662837	0.536011868236747	0.767515079486037	0.563636981866634
LOC101928478	0.00221313190879602	0.00257197761509056	0.00157717728370814	0.0035198395542187
LOC101928492	0.0782486313094999	0.0807425924193926	0.0838276436979252	0.142652331522413
LOC101928493	0.64972674445936	1.00691392618054	0.589474099344986	0.325859059244066
LOC101928496	0.0190771755669809	0.016535527499488	0.0178194956758133	0.0168507021777661
LOC101928498	0.210230817693648	0.179046701532467	0.106196895035886	0.127768841952603
LOC101928501	0.0285630623092866	0.0163784278514277	0.0555237463317682	0.0457868723645273
LOC101928504	0.199541891920808	0.234152176633172	0.507084507294543	0.18125525437065
LOC101928509	0.00487104178898673	0.0137704207700113	0.00358480796220047	0.00162267309588358
LOC101928516	0.00348997861816884	0.00246259303568535	0.00339137047678603	0.00446129776899839
LOC101928519	0.322834775260312	0.104126628721429	0.00170213761876217	0.100882372386668
LOC101928525	0.163722237226819	0.208380470492229	0.352702430677735	0.44988376723709
LOC101928527	1.4577970681803	1.26184563035324	1.44314735949547	1.24977391675094
LOC101928537	0.0867958239835024	0.0292166905087083	0.158232606926131	0.0660489228844392
LOC101928545	0.0440672853176395	0.0258545925191515	0.00205681629110115	0.0799585754058412
LOC101928551	0.0225946787342888	0.0500727461767649	0.072218428361067	0.0585347006680107
LOC101928553	0.0628565168302741	0.0813167974964532	0.013945450670131	0.111088071105492
LOC101928556	0.0248193451260656	0.0127570186502465	0.0103258609272883	0.0250396102621921
LOC101928561	0.0791611729155145	0.795836933416681	0.268882729052703	0.199565266918075
LOC101928562	0.0303412958082699	0.0455809372454135	0.0212153619424212	0.040470558973698
LOC101928563	0.0993451450210416	0.0901376773478198	0.200611275224356	0.268009539521555
LOC101928565	0.00981932936121141	0.00861704950896356	0.0012452198914618	0.0093351267250596
LOC101928571	0.0408617247377826	0.0721161071347636	0.0324743191671768	0.0690804852089086
LOC101928573	0.0100508701008684	0.0140560956322654	0.0230237486567733	0.0122881235104518
LOC101928574	0.0513143784420181	0.0441379857647416	0	0.0742311255142461
LOC101928577	0.0394072008890397	0.0457708180103261	0.0108048172374937	0.0565274191501158
LOC101928578	0.174971215749769	0.17993225813803	0.105195358650394	0.144187475696136
LOC101928589	0.684579841783408	0.444364397529205	0.166141599158227	0.821759831322643
LOC101928591	0.00361643979543607	0.00105230480579109	0.172273353171378	0.00195838056231334
LOC101928598	0.040867908757188	0.0366303256503888	0.0185988707043403	0.0394733368586531
LOC101928600	0.0067697646604227	0.0127423061311655	0.00393994184026467	0.00526459925936548
LOC101928605	0.075205272653796	0.065830900330138	0.053376884456504	0.136907399527692
LOC101928609	0.033016716791984	0.0221485604798403	0.0165118254205042	0.0609773763541362
LOC101928612	0.00879723277385522	0.0241710690906314	0.0113565077482356	0.0637545145033732
LOC101928613	1.42580561493117	0.966727591277973	1.24621198164617	0.871025606014284
LOC101928617	0.0450051429819117	0.00608351484162536	0.0493909636077868	0.0440320234179392
LOC101928619	0.264204083418201	1.02107858513837	0.694580103016237	0.754681813495673
LOC101928622	0.00475738677866808	0.00133294945582825	0.00156228839436034	0.000473549208212787
LOC101928627	0.00211104063092886	0.00156115914671947	0.00192589958745812	0.00522578830324355
LOC101928630	0.0828386874359642	0.102476640222141	0.174302831162107	0.126531660208608
LOC101928631	0.119772857664552	0.104202961564652	0.0583036540913205	0.0902703594474283
LOC101928646	0.082869235653521	0.00180835811213743	0.0126752073500681	0.00182185834878278
LOC101928649	0.526324749416511	0.673313278340394	1.01674894683436	0.438628254194711
LOC101928650	0.00611498148449264	0.0108448593234217	0.00769987508312655	0.00390223985672758
LOC101928656	0.0102692740834154	0.386612889640415	0.0197080812687787	0.0830654716853686
LOC101928657	0.122158031351539	0.128777222851181	0.211740508382259	0.20877289700535
LOC101928659	0.195466693809338	0.226643162791969	0.542521442208322	0.31854682673027
LOC101928660	0.496672206279857	0.898515295905818	0.515792943345985	0.625291448856468
LOC101928665	0.0396375286953194	0.041851023217528	0.107935970816485	0.0241316687049592
LOC101928670	0.126395870536448	0.092068522302042	0.0814540265603978	0.104683904115582
LOC101928671	0.023702567019267	0.013290325162135	0.0070799554818753	0.0292520650573634
LOC101928675	0.0849757094811508	0.149202729107201	0.0492480257086488	0.104584515248212
LOC101928678	0.0282367366729426	0.0257004241980222	0.0605218894320622	0.10077382595769
LOC101928685	0.104528210556514	0.166126163976191	0.0865619220094916	0.178597999967597
LOC101928686	0.360114132071584	0.611873178838872	0.502449149381535	0.36395000391604
LOC101928693	0.00575415090054085	0.00665109842642439	0.0246189705844038	0.0187197239191083
LOC101928699	0.00198668575034962	0.00117170608251037	0.00347296930862676	0.0112915199161784
LOC101928701	0.0727459815336321	0.0439545766720572	0.102061128235301	0.151632291142653
LOC101928703	0.00659627057924341	0.00191475508063018	0.000830033157501467	0.00481819200234104
LOC101928704	0.488750119838081	0.339813622643914	0.429837216848079	0.422748996268384
LOC101928706	0.118168566259627	0.125984912206159	0.215412354965098	0.0726148678782217
LOC101928707	0.155920518896517	0.112305726401373	0.0199706479484846	0.110202352278742
LOC101928712	0.00214325424752694	0.00218198872881931	0.00224076736044024	0.00597402866773469
LOC101928714	0.0761370069074121	0.0281896492070869	0.035210473052679	0.107675988445808
LOC101928718	0.0629689006560964	0.077304152216569	0.138826063083494	0.0665809238366926
LOC101928719	0.164228906662034	0.0988650325028923	0.110089845917945	0.364315703587064
LOC101928724	0.0141966992066165	0.0137619837285577	0.0132602928116824	0.0152737967236393
LOC101928725	0.233508698061026	0.254221873870859	0.250811064256224	0.222182733685691
LOC101928726	0.00646272143134929	0.00780512704731281	0.0264659266761098	0.0110290340506671
LOC101928731	0.0176280692217244	0.00837866742834569	0.0195170175806589	0.00315456819681433
LOC101928736	0.0303639371824273	0.0400528164865834	0.0931098640518958	0.0528100583199437
LOC101928737	0.0264517976975002	0.0286804478894256	0.0230909130249208	0.00625676019243345
LOC101928739	0.0152973524604505	0.0311977447049454	0.0503672740042982	0.0139522999287938
LOC101928747	0.0391294246461055	0.0370872757970874	0.0182909549652062	0.0742401652022358
LOC101928750	0.0882582775772447	0.103525633199506	0.18110305245672	0.229957529518012
LOC101928757	2.12454873405428	0.126360527400148	0.512360074047469	0.0174223626674056
