trait	panel	cell	adjust	raw	size	tag
T1D	Madissoon_lung	T.regulatory	-7.28414699321701	7.28414699321701	32	Madissoon_lung_T.regulatory
ALZ	Madissoon_lung	Macrophage.Dividing	2.605968	2.605968	19	Madissoon_lung_Macrophage.Dividing
ALZ	Madissoon_lung	Macrophage.MARCOpos	2.497598	2.497598	17	Madissoon_lung_Macrophage.MARCOpos
ANEU	Madissoon_lung	Blood.vessel	2.0119405	2.0119405	6	Madissoon_lung_Blood.vessel
ANEU	Madissoon_lung	DC.1	2.3721585	2.3721585	11	Madissoon_lung_DC.1
ANEU	Madissoon_lung	DC.2	2.4395155	2.4395155	14	Madissoon_lung_DC.2
ANEU	Madissoon_lung	DC.Monocyte.Dividing	2.833455	2.833455	25	Madissoon_lung_DC.Monocyte.Dividing
ANEU	Madissoon_lung	DC.plasmacytoid	2.1977925	2.1977925	9	Madissoon_lung_DC.plasmacytoid
ANEU	Madissoon_lung	Macrophage.MARCOneg	2.4612875	2.4612875	13	Madissoon_lung_Macrophage.MARCOneg
ANEU	Madissoon_lung	Macrophage.MARCOpos	2.59355	2.59355	16	Madissoon_lung_Macrophage.MARCOpos
ANEU	Madissoon_lung	Monocyte	2.46809	2.46809	14	Madissoon_lung_Monocyte
ANEU	Madissoon_lung	NK	2.1426155	2.1426155	8	Madissoon_lung_NK
ANEU	Madissoon_lung	Plasma.cells	2.019831	2.019831	7	Madissoon_lung_Plasma.cells
ANEU	Madissoon_lung	T.CD4	2.294194	2.294194	11	Madissoon_lung_T.CD4
ANEU	Madissoon_lung	T.CD8.CytT	2.362845	2.362845	12	Madissoon_lung_T.CD8.CytT
ANEU	Madissoon_lung	T.regulatory	2.1914035	2.1914035	9	Madissoon_lung_T.regulatory
ANX	Madissoon_lung	B.cell.mature	2.0440895	2.0440895	7	Madissoon_lung_B.cell.mature
ANX	Madissoon_lung	NK	2.224096	2.224096	10	Madissoon_lung_NK
Asthma	Madissoon_lung	DC.2	2.569185	2.569185	20	Madissoon_lung_DC.2
Asthma	Madissoon_lung	DC.activated	2.457175	2.457175	12	Madissoon_lung_DC.activated
Asthma	Madissoon_lung	DC.Monocyte.Dividing	2.2378025	2.2378025	10	Madissoon_lung_DC.Monocyte.Dividing
Asthma	Madissoon_lung	Macrophage.MARCOneg	2.367648	2.367648	13	Madissoon_lung_Macrophage.MARCOneg
Asthma	Madissoon_lung	Mast.cells	2.209845	2.209845	8	Madissoon_lung_Mast.cells
Asthma	Madissoon_lung	Monocyte	2.3835015	2.3835015	11	Madissoon_lung_Monocyte
Asthma	Madissoon_lung	NK.Dividing	2.138442	2.138442	8	Madissoon_lung_NK.Dividing
LDL	Madissoon_lung	Macrophage.Dividing	2.353635	2.353635	11	Madissoon_lung_Macrophage.Dividing
LDL	Madissoon_lung	Macrophage.MARCOpos	2.226606	2.226606	9	Madissoon_lung_Macrophage.MARCOpos
TC	Madissoon_lung	Macrophage.Dividing	2.1590915	2.1590915	8	Madissoon_lung_Macrophage.Dividing
TC	Madissoon_lung	Macrophage.MARCOpos	2.453307	2.453307	12	Madissoon_lung_Macrophage.MARCOpos
TG	Madissoon_lung	Macrophage.Dividing	2.7514845	2.7514845	20	Madissoon_lung_Macrophage.Dividing
TG	Madissoon_lung	Macrophage.MARCOneg	2.4058865	2.4058865	11	Madissoon_lung_Macrophage.MARCOneg
TG	Madissoon_lung	Macrophage.MARCOpos	2.568006	2.568006	13	Madissoon_lung_Macrophage.MARCOpos
CAD_RHR	Madissoon_lung	Alveolar.Type1	2.3222695	2.3222695	10	Madissoon_lung_Alveolar.Type1
CAD_RHR	Madissoon_lung	Macrophage.Dividing	2.862128	2.862128	32	Madissoon_lung_Macrophage.Dividing
CAD_RHR	Madissoon_lung	Macrophage.MARCOpos	2.2920965	2.2920965	12	Madissoon_lung_Macrophage.MARCOpos
CAD_RHR	Madissoon_lung	Monocyte	2.393717	2.393717	14	Madissoon_lung_Monocyte
CAD	Madissoon_lung	Alveolar.Type1	2.2555955	2.2555955	11	Madissoon_lung_Alveolar.Type1
CAD	Madissoon_lung	Blood.vessel	2.13843	2.13843	8	Madissoon_lung_Blood.vessel
CAD	Madissoon_lung	Macrophage.Dividing	2.4629995	2.4629995	16	Madissoon_lung_Macrophage.Dividing
DS	Madissoon_lung	DC.2	2.35829	2.35829	12	Madissoon_lung_DC.2
DS	Madissoon_lung	DC.Monocyte.Dividing	2.487374	2.487374	13	Madissoon_lung_DC.Monocyte.Dividing
DS	Madissoon_lung	DC.plasmacytoid	2.082645	2.082645	9	Madissoon_lung_DC.plasmacytoid
DS	Madissoon_lung	Macrophage.MARCOneg	2.650339	2.650339	21	Madissoon_lung_Macrophage.MARCOneg
DS	Madissoon_lung	Macrophage.MARCOpos	2.1731445	2.1731445	9	Madissoon_lung_Macrophage.MARCOpos
DS	Madissoon_lung	Mast.cells	1.9586445	1.9586445	6	Madissoon_lung_Mast.cells
GNEU	Madissoon_lung	DC.2	2.1682035	2.1682035	9	Madissoon_lung_DC.2
GNEU	Madissoon_lung	T.regulatory	2.23661	2.23661	8	Madissoon_lung_T.regulatory
LungFEV1	Madissoon_lung	DC.Monocyte.Dividing	2.113009	2.113009	9	Madissoon_lung_DC.Monocyte.Dividing
LungFVC	Madissoon_lung	DC.1	2.7594095	2.7594095	18	Madissoon_lung_DC.1
LungFVC	Madissoon_lung	DC.2	2.506864	2.506864	19	Madissoon_lung_DC.2
LungFVC	Madissoon_lung	DC.activated	2.7138145	2.7138145	21	Madissoon_lung_DC.activated
LungFVC	Madissoon_lung	DC.plasmacytoid	2.526708	2.526708	23	Madissoon_lung_DC.plasmacytoid
LungFVC	Madissoon_lung	Mast.cells	2.206627	2.206627	10	Madissoon_lung_Mast.cells
LungFVC	Madissoon_lung	Monocyte	2.669672	2.669672	24	Madissoon_lung_Monocyte
LungFVC	Madissoon_lung	T.CD4	2.3883295	2.3883295	15	Madissoon_lung_T.CD4
LungFVC	Madissoon_lung	T.CD8.CytT	2.387848	2.387848	18	Madissoon_lung_T.CD8.CytT
MS	Madissoon_lung	B.cell.mature	2.733446	2.733446	19	Madissoon_lung_B.cell.mature
MS	Madissoon_lung	B.cell.naive	2.673403	2.673403	18	Madissoon_lung_B.cell.naive
MS	Madissoon_lung	DC.1	2.733802	2.733802	23	Madissoon_lung_DC.1
MS	Madissoon_lung	DC.2	2.7604675	2.7604675	21	Madissoon_lung_DC.2
MS	Madissoon_lung	DC.activated	2.73237	2.73237	22	Madissoon_lung_DC.activated
MS	Madissoon_lung	Macrophage.MARCOneg	2.34651	2.34651	12	Madissoon_lung_Macrophage.MARCOneg
MS	Madissoon_lung	Mast.cells	2.2008545	2.2008545	9	Madissoon_lung_Mast.cells
MS	Madissoon_lung	NK	2.456653	2.456653	13	Madissoon_lung_NK
MS	Madissoon_lung	T.CD8.CytT	2.5452415	2.5452415	15	Madissoon_lung_T.CD8.CytT
NEU	Madissoon_lung	Macrophage.MARCOneg	2.1349905	2.1349905	8	Madissoon_lung_Macrophage.MARCOneg
PD	Madissoon_lung	Alveolar.Type2	2.434404	2.434404	12	Madissoon_lung_Alveolar.Type2
PD	Madissoon_lung	DC.2	2.275233	2.275233	9	Madissoon_lung_DC.2
PD	Madissoon_lung	Macrophage.MARCOneg	2.1557705	2.1557705	8	Madissoon_lung_Macrophage.MARCOneg
PD	Madissoon_lung	Macrophage.MARCOpos	2.297521	2.297521	11	Madissoon_lung_Macrophage.MARCOpos
RA	Madissoon_lung	DC.1	2.7393745	2.7393745	26	Madissoon_lung_DC.1
RA	Madissoon_lung	DC.2	2.742455	2.742455	19	Madissoon_lung_DC.2
RA	Madissoon_lung	DC.activated	2.733689	2.733689	18	Madissoon_lung_DC.activated
RA	Madissoon_lung	Macrophage.MARCOneg	2.5355585	2.5355585	15	Madissoon_lung_Macrophage.MARCOneg
RA	Madissoon_lung	Macrophage.MARCOpos	2.275307	2.275307	10	Madissoon_lung_Macrophage.MARCOpos
RA	Madissoon_lung	Mast.cells	2.1980455	2.1980455	8	Madissoon_lung_Mast.cells
RA	Madissoon_lung	Monocyte	2.321535	2.321535	11	Madissoon_lung_Monocyte
RA	Madissoon_lung	NK	2.254257	2.254257	11	Madissoon_lung_NK
RA	Madissoon_lung	T.CD8.CytT	2.134893	2.134893	9	Madissoon_lung_T.CD8.CytT
RA	Madissoon_lung	T.cells.Dividing	2.002901	2.002901	6	Madissoon_lung_T.cells.Dividing
SCZ	Madissoon_lung	Basal	1.9662955	1.9662955	6	Madissoon_lung_Basal
SCZ	Madissoon_lung	Blood.vessel	2.421414	2.421414	11	Madissoon_lung_Blood.vessel
SCZ	Madissoon_lung	DC.2	2.1522695	2.1522695	8	Madissoon_lung_DC.2
SCZ	Madissoon_lung	DC.activated	2.5482015	2.5482015	17	Madissoon_lung_DC.activated
SCZ	Madissoon_lung	DC.Monocyte.Dividing	2.5605535	2.5605535	15	Madissoon_lung_DC.Monocyte.Dividing
SCZ	Madissoon_lung	Fibroblast	2.153394	2.153394	8	Madissoon_lung_Fibroblast
SCZ	Madissoon_lung	Lymph.vessel	2.243446	2.243446	9	Madissoon_lung_Lymph.vessel
SCZ	Madissoon_lung	Mast.cells	2.3697975	2.3697975	13	Madissoon_lung_Mast.cells
SCZ	Madissoon_lung	T.cells.Dividing	2.2143355	2.2143355	9	Madissoon_lung_T.cells.Dividing
T1D_C	Madissoon_lung	Basal	2.1686735	2.1686735	8	Madissoon_lung_Basal
T1D_C	Madissoon_lung	DC.1	2.868419	2.868419	25	Madissoon_lung_DC.1
T1D_C	Madissoon_lung	DC.2	2.807065	2.807065	22	Madissoon_lung_DC.2
T1D_C	Madissoon_lung	DC.activated	2.8539385	2.8539385	24	Madissoon_lung_DC.activated
T1D_C	Madissoon_lung	DC.Monocyte.Dividing	2.4311515	2.4311515	13	Madissoon_lung_DC.Monocyte.Dividing
T1D_C	Madissoon_lung	DC.plasmacytoid	2.241159	2.241159	10	Madissoon_lung_DC.plasmacytoid
T1D_C	Madissoon_lung	Lymph.vessel	2.184654	2.184654	9	Madissoon_lung_Lymph.vessel
T1D_C	Madissoon_lung	Macrophage.Dividing	2.25958	2.25958	12	Madissoon_lung_Macrophage.Dividing
T1D_C	Madissoon_lung	Macrophage.MARCOneg	2.430167	2.430167	14	Madissoon_lung_Macrophage.MARCOneg
T1D_C	Madissoon_lung	Macrophage.MARCOpos	2.420642	2.420642	12	Madissoon_lung_Macrophage.MARCOpos
T1D_C	Madissoon_lung	Mast.cells	2.0644465	2.0644465	9	Madissoon_lung_Mast.cells
T1D_C	Madissoon_lung	Monocyte	2.321245	2.321245	11	Madissoon_lung_Monocyte
T1D_C	Madissoon_lung	Muscle.cells	2.0939745	2.0939745	7	Madissoon_lung_Muscle.cells
T1D_C	Madissoon_lung	NK.Dividing	2.00404	2.00404	6	Madissoon_lung_NK.Dividing
T1D_C	Madissoon_lung	Plasma.cells	2.003106	2.003106	6	Madissoon_lung_Plasma.cells
T1D_C	Madissoon_lung	Secretory.club	2.609915	2.609915	20	Madissoon_lung_Secretory.club
T1D_C	Madissoon_lung	T.CD4	2.200713	2.200713	9	Madissoon_lung_T.CD4
T1D_C	Madissoon_lung	T.CD8.CytT	2.310968	2.310968	10	Madissoon_lung_T.CD8.CytT
T1D_C	Madissoon_lung	T.regulatory	2.0046665	2.0046665	6	Madissoon_lung_T.regulatory
T1D	Madissoon_lung	Alveolar.Type1	2.185597	2.185597	8	Madissoon_lung_Alveolar.Type1
T1D	Madissoon_lung	B.cell.mature	2.355157	2.355157	11	Madissoon_lung_B.cell.mature
T1D	Madissoon_lung	Basal	2.282956	2.282956	10	Madissoon_lung_Basal
T1D	Madissoon_lung	Blood.vessel	2.405483	2.405483	12	Madissoon_lung_Blood.vessel
T1D	Madissoon_lung	DC.1	2.8409645	2.8409645	27	Madissoon_lung_DC.1
T1D	Madissoon_lung	DC.2	2.725886	2.725886	21	Madissoon_lung_DC.2
T1D	Madissoon_lung	DC.activated	2.951125	2.951125	32	Madissoon_lung_DC.activated
T1D	Madissoon_lung	DC.Monocyte.Dividing	2.6551985	2.6551985	20	Madissoon_lung_DC.Monocyte.Dividing
T1D	Madissoon_lung	DC.plasmacytoid	2.245391	2.245391	11	Madissoon_lung_DC.plasmacytoid
T1D	Madissoon_lung	Fibroblast	2.484886	2.484886	13	Madissoon_lung_Fibroblast
T1D	Madissoon_lung	Lymph.vessel	2.2057075	2.2057075	9	Madissoon_lung_Lymph.vessel
T1D	Madissoon_lung	Macrophage.Dividing	2.280898	2.280898	11	Madissoon_lung_Macrophage.Dividing
T1D	Madissoon_lung	Macrophage.MARCOneg	2.7296725	2.7296725	21	Madissoon_lung_Macrophage.MARCOneg
T1D	Madissoon_lung	Macrophage.MARCOpos	2.7228695	2.7228695	23	Madissoon_lung_Macrophage.MARCOpos
T1D	Madissoon_lung	Mast.cells	2.245337	2.245337	11	Madissoon_lung_Mast.cells
T1D	Madissoon_lung	Monocyte	2.4847225	2.4847225	15	Madissoon_lung_Monocyte
T1D	Madissoon_lung	Muscle.cells	2.125572	2.125572	8	Madissoon_lung_Muscle.cells
T1D	Madissoon_lung	NK	2.4874845	2.4874845	15	Madissoon_lung_NK
T1D	Madissoon_lung	NK.Dividing	2.3024485	2.3024485	10	Madissoon_lung_NK.Dividing
T1D	Madissoon_lung	Secretory.club	2.6106715	2.6106715	17	Madissoon_lung_Secretory.club
T1D	Madissoon_lung	T.CD4	1.9460505	1.9460505	6	Madissoon_lung_T.CD4
T1D	Madissoon_lung	T.CD8.CytT	2.2883905	2.2883905	12	Madissoon_lung_T.CD8.CytT
T1D	Madissoon_lung	T.cells.Dividing	2.2354885	2.2354885	9	Madissoon_lung_T.cells.Dividing
T1D	Madissoon_lung	T.regulatory	2.0705095	2.0705095	7	Madissoon_lung_T.regulatory
ANEU	Madissoon_spleen	Macrophage	-26.8950893622225	26.8950893622225	14	Madissoon_spleen_Macrophage
ANEU	Madissoon_spleen	Monocyte	-11.0749630785171	11.0749630785171	14	Madissoon_spleen_Monocyte
HF	Madissoon_spleen	B.mature	-7.37673325937626	7.37673325937626	14	Madissoon_spleen_B.mature
MS	Madissoon_spleen	T.CD8.CTL	-8.54447888465192	8.54447888465192	14	Madissoon_spleen_T.CD8.CTL
MS	Madissoon_spleen	T.CD8.MAIT	-7.20764421264082	7.20764421264082	14	Madissoon_spleen_T.CD8.MAIT
T2D	Madissoon_spleen	Plasma.IgM	-16.7758232618045	16.7758232618045	14	Madissoon_spleen_Plasma.IgM
T1D_C	Madissoon_spleen	DC.activated	-7.55177646919747	7.55177646919747	14	Madissoon_spleen_DC.activated
T1D_C	Madissoon_spleen	Macrophage	-15.2861465544536	15.2861465544536	14	Madissoon_spleen_Macrophage
T1D	Madissoon_spleen	DC.activated	-15.402203149917	15.402203149917	14	Madissoon_spleen_DC.activated
T1D	Madissoon_spleen	Neutrophil	-10.9585275190386	10.9585275190386	14	Madissoon_spleen_Neutrophil
ANEU	Madissoon_spleen	Macrophage	2.22865	2.22865	13	Madissoon_spleen_Macrophage
ANEU	Madissoon_spleen	Monocyte	2.258602	2.258602	10	Madissoon_spleen_Monocyte
HF	Madissoon_spleen	B.mature	2.1168395	2.1168395	7	Madissoon_spleen_B.mature
MS	Madissoon_spleen	T.CD8.CTL	2.0556445	2.0556445	7	Madissoon_spleen_T.CD8.CTL
MS	Madissoon_spleen	T.CD8.MAIT	2.3216665	2.3216665	11	Madissoon_spleen_T.CD8.MAIT
T2D	Madissoon_spleen	Plasma.IgM	2.47248	2.47248	14	Madissoon_spleen_Plasma.IgM
T1D_C	Madissoon_spleen	DC.activated	2.060042	2.060042	7	Madissoon_spleen_DC.activated
T1D_C	Madissoon_spleen	Macrophage	2.2938065	2.2938065	14	Madissoon_spleen_Macrophage
T1D	Madissoon_spleen	DC.activated	2.299882	2.299882	12	Madissoon_spleen_DC.activated
T1D	Madissoon_spleen	Neutrophil	2.172113	2.172113	10	Madissoon_spleen_Neutrophil
ANX	Madissoon_esophagus	B.CD27pos	-7.83802750245776	7.83802750245776	25	Madissoon_esophagus_B.CD27pos
ANX	Madissoon_esophagus	NK.T.CD8.Cytotoxic	-18.5209677162478	18.5209677162478	25	Madissoon_esophagus_NK.T.CD8.Cytotoxic
Asthma	Madissoon_esophagus	B.CD27pos	-7.42551546968599	7.42551546968599	25	Madissoon_esophagus_B.CD27pos
Asthma	Madissoon_esophagus	Mono.macro	-11.0232459979928	11.0232459979928	25	Madissoon_esophagus_Mono.macro
Asthma	Madissoon_esophagus	NK.T.CD8.Cytotoxic	-11.2260107916944	11.2260107916944	25	Madissoon_esophagus_NK.T.CD8.Cytotoxic
ASD	Madissoon_esophagus	Glands.duct	-9.36492132219347	9.36492132219347	25	Madissoon_esophagus_Glands.duct
CAD_RHR	Madissoon_esophagus	Dendritic.Cells	-8.34110954195271	8.34110954195271	25	Madissoon_esophagus_Dendritic.Cells
CAD_RHR	Madissoon_esophagus	Mast.cell	-7.40332858016257	7.40332858016257	25	Madissoon_esophagus_Mast.cell
LungFVC	Madissoon_esophagus	Mono.macro	-8.86486853097627	8.86486853097627	25	Madissoon_esophagus_Mono.macro
LungFVC	Madissoon_esophagus	NK.T.CD8.Cytotoxic	-12.5838970339214	12.5838970339214	25	Madissoon_esophagus_NK.T.CD8.Cytotoxic
MDD	Madissoon_esophagus	B.CD27pos	-5.64223269876388	5.64223269876388	25	Madissoon_esophagus_B.CD27pos
OCD	Madissoon_esophagus	Glands.mucous	-7.38901758805559	7.38901758805559	25	Madissoon_esophagus_Glands.mucous
OCD	Madissoon_esophagus	Mono.macro	-7.5622843792221	7.5622843792221	25	Madissoon_esophagus_Mono.macro
RHR	Madissoon_esophagus	Epi.upper	-5.68975222332061	5.68975222332061	25	Madissoon_esophagus_Epi.upper
RA	Madissoon_esophagus	Endothelia.vascular.venous	-12.6734046326443	12.6734046326443	25	Madissoon_esophagus_Endothelia.vascular.venous
RA	Madissoon_esophagus	Mono.macro	-15.7055649990389	15.7055649990389	25	Madissoon_esophagus_Mono.macro
T1D_C	Madissoon_esophagus	B.CD27pos	-11.1617524598316	11.1617524598316	25	Madissoon_esophagus_B.CD27pos
T1D_C	Madissoon_esophagus	Dendritic.Cells	-20.2277032241322	20.2277032241322	25	Madissoon_esophagus_Dendritic.Cells
T1D_C	Madissoon_esophagus	Endothelia.vascular.arterial	-7.80595220933678	7.80595220933678	25	Madissoon_esophagus_Endothelia.vascular.arterial
T1D_C	Madissoon_esophagus	Endothelia.vascular.venous	-18.82947672335	18.82947672335	25	Madissoon_esophagus_Endothelia.vascular.venous
T1D_C	Madissoon_esophagus	Mono.macro	-13.5069554757469	13.5069554757469	25	Madissoon_esophagus_Mono.macro
T1D_C	Madissoon_esophagus	Muscle	-16.1291133723681	16.1291133723681	25	Madissoon_esophagus_Muscle
T1D_C	Madissoon_esophagus	NK.T.CD8.Cytotoxic	-11.6742073318431	11.6742073318431	25	Madissoon_esophagus_NK.T.CD8.Cytotoxic
T1D_C	Madissoon_esophagus	T.CD8	-6.29662463268893	6.29662463268893	25	Madissoon_esophagus_T.CD8
T1D	Madissoon_esophagus	Dendritic.Cells	-31.2683851777436	31.2683851777436	25	Madissoon_esophagus_Dendritic.Cells
T1D	Madissoon_esophagus	Endothelia.Lymphatic	-12.5045136981937	12.5045136981937	25	Madissoon_esophagus_Endothelia.Lymphatic
T1D	Madissoon_esophagus	Endothelia.vascular.arterial	-9.40445512446436	9.40445512446436	25	Madissoon_esophagus_Endothelia.vascular.arterial
T1D	Madissoon_esophagus	Endothelia.vascular.venous	-13.1989762157869	13.1989762157869	25	Madissoon_esophagus_Endothelia.vascular.venous
T1D	Madissoon_esophagus	Fibroblast	-11.1378694863748	11.1378694863748	25	Madissoon_esophagus_Fibroblast
T1D	Madissoon_esophagus	Glands.duct	-5.0936953493458	5.0936953493458	25	Madissoon_esophagus_Glands.duct
T1D	Madissoon_esophagus	Mono.macro	-15.6833987937559	15.6833987937559	25	Madissoon_esophagus_Mono.macro
T1D	Madissoon_esophagus	Muscle	-26.1859933583185	26.1859933583185	25	Madissoon_esophagus_Muscle
T1D	Madissoon_esophagus	NK.T.CD8.Cytotoxic	-15.8738514251666	15.8738514251666	25	Madissoon_esophagus_NK.T.CD8.Cytotoxic
T1D	Madissoon_esophagus	T.CD8	-11.4738022820467	11.4738022820467	25	Madissoon_esophagus_T.CD8
ANX	Madissoon_esophagus	B.CD27pos	2.324576	2.324576	10	Madissoon_esophagus_B.CD27pos
ANX	Madissoon_esophagus	NK.T.CD8.Cytotoxic	2.5090175	2.5090175	13	Madissoon_esophagus_NK.T.CD8.Cytotoxic
Asthma	Madissoon_esophagus	B.CD27pos	2.1400965	2.1400965	8	Madissoon_esophagus_B.CD27pos
Asthma	Madissoon_esophagus	Mono.macro	2.1948515	2.1948515	11	Madissoon_esophagus_Mono.macro
Asthma	Madissoon_esophagus	NK.T.CD8.Cytotoxic	2.2678995	2.2678995	9	Madissoon_esophagus_NK.T.CD8.Cytotoxic
ASD	Madissoon_esophagus	Glands.duct	2.441488	2.441488	12	Madissoon_esophagus_Glands.duct
CAD_RHR	Madissoon_esophagus	Dendritic.Cells	2.1681045	2.1681045	9	Madissoon_esophagus_Dendritic.Cells
CAD_RHR	Madissoon_esophagus	Mast.cell	2.137358	2.137358	10	Madissoon_esophagus_Mast.cell
LungFVC	Madissoon_esophagus	Mono.macro	2.076073	2.076073	8	Madissoon_esophagus_Mono.macro
LungFVC	Madissoon_esophagus	NK.T.CD8.Cytotoxic	2.3561875	2.3561875	12	Madissoon_esophagus_NK.T.CD8.Cytotoxic
MDD	Madissoon_esophagus	B.CD27pos	2.2737555	2.2737555	10	Madissoon_esophagus_B.CD27pos
OCD	Madissoon_esophagus	Glands.mucous	2.122087	2.122087	9	Madissoon_esophagus_Glands.mucous
OCD	Madissoon_esophagus	Mono.macro	2.461742	2.461742	13	Madissoon_esophagus_Mono.macro
RHR	Madissoon_esophagus	Epi.upper	2.181827	2.181827	9	Madissoon_esophagus_Epi.upper
RA	Madissoon_esophagus	Endothelia.vascular.venous	2.3660645	2.3660645	11	Madissoon_esophagus_Endothelia.vascular.venous
RA	Madissoon_esophagus	Mono.macro	2.4387315	2.4387315	15	Madissoon_esophagus_Mono.macro
T1D_C	Madissoon_esophagus	B.CD27pos	2.137505	2.137505	8	Madissoon_esophagus_B.CD27pos
T1D_C	Madissoon_esophagus	Dendritic.Cells	2.5807085	2.5807085	18	Madissoon_esophagus_Dendritic.Cells
T1D_C	Madissoon_esophagus	Endothelia.vascular.arterial	2.005068	2.005068	6	Madissoon_esophagus_Endothelia.vascular.arterial
T1D_C	Madissoon_esophagus	Endothelia.vascular.venous	2.3011925	2.3011925	11	Madissoon_esophagus_Endothelia.vascular.venous
T1D_C	Madissoon_esophagus	Mono.macro	2.1913615	2.1913615	10	Madissoon_esophagus_Mono.macro
T1D_C	Madissoon_esophagus	Muscle	2.3080275	2.3080275	12	Madissoon_esophagus_Muscle
T1D_C	Madissoon_esophagus	NK.T.CD8.Cytotoxic	2.2248475	2.2248475	10	Madissoon_esophagus_NK.T.CD8.Cytotoxic
T1D_C	Madissoon_esophagus	T.CD8	1.95163	1.95163	6	Madissoon_esophagus_T.CD8
T1D	Madissoon_esophagus	Dendritic.Cells	2.7820315	2.7820315	21	Madissoon_esophagus_Dendritic.Cells
T1D	Madissoon_esophagus	Endothelia.Lymphatic	2.098052	2.098052	8	Madissoon_esophagus_Endothelia.Lymphatic
T1D	Madissoon_esophagus	Endothelia.vascular.arterial	1.997587	1.997587	6	Madissoon_esophagus_Endothelia.vascular.arterial
T1D	Madissoon_esophagus	Endothelia.vascular.venous	2.154038	2.154038	8	Madissoon_esophagus_Endothelia.vascular.venous
T1D	Madissoon_esophagus	Fibroblast	2.143638	2.143638	8	Madissoon_esophagus_Fibroblast
T1D	Madissoon_esophagus	Glands.duct	2.0827475	2.0827475	7	Madissoon_esophagus_Glands.duct
T1D	Madissoon_esophagus	Mono.macro	2.220361	2.220361	10	Madissoon_esophagus_Mono.macro
T1D	Madissoon_esophagus	Muscle	2.8203525	2.8203525	25	Madissoon_esophagus_Muscle
T1D	Madissoon_esophagus	NK.T.CD8.Cytotoxic	2.379425	2.379425	14	Madissoon_esophagus_NK.T.CD8.Cytotoxic
T1D	Madissoon_esophagus	T.CD8	2.306427	2.306427	11	Madissoon_esophagus_T.CD8
ALZ	VentoTormo	decidual.macrophage..dM1.	-6.83612417764454	6.83612417764454	82	VentoTormo_decidual.macrophage..dM1.
ALS	VentoTormo	decidual.macrophage..dM2.	-17.1552338588964	17.1552338588964	82	VentoTormo_decidual.macrophage..dM2.
ALS	VentoTormo	Hofbauer.cell..HB.	-6.25667963883767	6.25667963883767	82	VentoTormo_Hofbauer.cell..HB.
ALS	VentoTormo	innate.lymphoid.cell..ILC3.	-5.28588750888302	5.28588750888302	82	VentoTormo_innate.lymphoid.cell..ILC3.
ANEU	VentoTormo	conventional.dendritic.cell..DC1.	-7.26788671653686	7.26788671653686	82	VentoTormo_conventional.dendritic.cell..DC1.
ANEU	VentoTormo	decidual.macrophage..dM1.	-17.1850994274169	17.1850994274169	82	VentoTormo_decidual.macrophage..dM1.
ANEU	VentoTormo	Hofbauer.cell..HB.	-22.7687128049961	22.7687128049961	82	VentoTormo_Hofbauer.cell..HB.
ANX	VentoTormo	decidual.macrophage..dM1.	-10.2701680786026	10.2701680786026	82	VentoTormo_decidual.macrophage..dM1.
ANX	VentoTormo	decidual.stromal.cell..dS1.	-6.65782199303663	6.65782199303663	82	VentoTormo_decidual.stromal.cell..dS1.
ANX	VentoTormo	glandular.epithelial.cell..Epi2.	-9.70971186380403	9.70971186380403	82	VentoTormo_glandular.epithelial.cell..Epi2.
ANX	VentoTormo	maternal.endothelial.cell..Endo.m.	-16.8504995099847	16.8504995099847	82	VentoTormo_maternal.endothelial.cell..Endo.m.
Asthma	VentoTormo	conventional.dendritic.cell..DC1.	-17.1367399238309	17.1367399238309	82	VentoTormo_conventional.dendritic.cell..DC1.
Asthma	VentoTormo	decidual.macrophage..dM2.	-17.5206466813867	17.5206466813867	82	VentoTormo_decidual.macrophage..dM2.
Asthma	VentoTormo	innate.lymphoid.cell..ILC3.	-9.87355312190286	9.87355312190286	82	VentoTormo_innate.lymphoid.cell..ILC3.
Asthma	VentoTormo	proliferating.decidual.natural.killer.cell..dNK.p.	-8.45077232938003	8.45077232938003	82	VentoTormo_proliferating.decidual.natural.killer.cell..dNK.p.
Asthma	VentoTormo	T.cell	-11.1837086363183	11.1837086363183	82	VentoTormo_T.cell
ADHD	VentoTormo	granulocyte	-5.44682253750992	5.44682253750992	82	VentoTormo_granulocyte
ASD	VentoTormo	decidual.macrophage..dM1.	-6.66401522037611	6.66401522037611	82	VentoTormo_decidual.macrophage..dM1.
ASD	VentoTormo	Hofbauer.cell..HB.	-6.45045132581454	6.45045132581454	82	VentoTormo_Hofbauer.cell..HB.
ASD	VentoTormo	monocyte	-5.30254677087614	5.30254677087614	82	VentoTormo_monocyte
BD	VentoTormo	placental.extravillous.trophoblast.cell..EVT.	-8.74741984898468	8.74741984898468	82	VentoTormo_placental.extravillous.trophoblast.cell..EVT.
BD	VentoTormo	syncytiotrophoblast.cell..SCT.	-7.76704701091796	7.76704701091796	82	VentoTormo_syncytiotrophoblast.cell..SCT.
HDL	VentoTormo	decidual.macrophage..dM1.	-7.45753908678283	7.45753908678283	82	VentoTormo_decidual.macrophage..dM1.
LDL	VentoTormo	decidual.macrophage..dM2.	-6.16326942208202	6.16326942208202	82	VentoTormo_decidual.macrophage..dM2.
LDL	VentoTormo	fetal.fibroblast..fFB1.	-11.5599064913222	11.5599064913222	82	VentoTormo_fetal.fibroblast..fFB1.
